"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","TestCase 16 - Добавьте больше материалов, чем ограниченное количество в спецификацию и проверка сохранения (Exceed Allowed Materials)","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","18508","TestCase 01 - создат дитайл - Проверка страница","suite01","Thu May 08 06:55:53 GMT 2025","failed","Thu May 08 06:56:11 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","0","TestCase 14 - Сохранить без добавления каких-либо элементов в спецификацию и проверка сохранения (Save Without Adding Material)","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","0","Test Case 22 - Receiving Product And Check Stock","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","0","Спецификация","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","1","Test Case 04 - Launch Into Production Cbed","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","0","Test Case 02 Detail - Checking Metalworking Warehouse","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","0","Test Case 30 - Moving Task For Shipment To The Archive","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","1","Test Case 25 - Launch Into Production Parts","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","0","TestCase 02 - создат дитайл","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","0","TestCase 09- Редактирование изделия - Сравниваем комплектацию (Edit an Existing Material ПД - Comparing the complete set)","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","0","Test Case 00 - Check all elements on page Assembly Warehouse","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","0","Test Case 10 - Receiving Part And Check Stock","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","0","TestCase 11 - Delete a Material Before Saving","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","0","TestCase 07 - Редактирование изделия - Сравниваем комплектацию (Edit an Existing Детайл - Comparing the complete set)","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
"","0","Test Case 03 - Launch Into Production Product","suite01","Thu May 08 06:56:14 GMT 2025","skipped","Thu May 08 06:56:14 GMT 2025","Test Suite: suite01 - This is a group of full page tests p02 - P04","main.spec.ts","",""
